"new_id","Date","Year","dhw_max","parrot","macro","ssta_freq_sd","temp_max","depth","exposure_fac","cyclone_mag","turbidity","urchin_sum_all"
1719,"2000-05-30",2000,0.30999999307096,0,0,2.98,305.42,10,1,58.200624,NA,0
1719,"2001-08-29",2001,0.159999996423721,5,0.00625,2.98,305.42,10,1,58.200624,NA,0
1719,"2002-10-31",2002,0.459999989718199,7.75,0,2.98,305.42,10,1,58.200624,0.039446036,0
1777,"2001-08-09",2001,NA,NA,0.08125,1.77,305.61,3,0,49.093517,NA,0
1820,"1999-07-21",1999,1.46999996714294,NA,0.0375,2.07,305.6,7,1,49.587092,NA,0
1820,"2000-06-13",2000,0,NA,0.01875,2.07,305.6,7,1,49.587092,NA,0
1820,"2001-07-09",2001,0.839999981224537,NA,0.0125,2.07,305.6,7,1,49.587092,NA,0
1833,"2000-05-13",2000,0,0.5,0,3.64,311.08,4,1,56.289246,NA,0
1835,"2000-05-13",2000,0,2.75,0,3.64,311.08,12,0,56.289246,NA,0.25
1883,"1997-06-29",1997,NA,1.25,0,2.78,303.5,3,1,48.937063,NA,0
1884,"1997-06-29",1997,NA,3.5,0.0875,2.78,303.5,10,1,48.937063,NA,2
1909,"2009-10-26",2009,0,NA,0,1.59,305.85,3,0,49.80899,NA,NA
1910,"2009-10-26",2009,0,NA,0,1.59,305.85,8.5,0,49.80899,NA,NA
1912,"2009-10-24",2009,0,NA,0,1.59,305.85,3,0,49.80899,NA,NA
1913,"2009-10-24",2009,0,NA,0,1.59,305.85,8.5,0,49.80899,NA,NA
1914,"2002-04-10",2002,0.529999988153577,NA,0,1.63,305.67,2.5,0,49.80899,NA,60
1915,"2002-04-10",2002,0.529999988153577,NA,0,1.63,305.67,5.5,0,49.80899,NA,46.25
1916,"2009-10-23",2009,0,NA,0,1.63,305.67,3,0,49.80899,NA,NA
1917,"2009-10-23",2009,0,NA,0,1.63,305.67,8.5,0,49.80899,NA,NA
1926,"2009-10-26",2009,0,NA,0,1.63,305.67,3,0,49.850242,NA,NA
1927,"2009-10-26",2009,0,NA,0,1.63,305.67,8.5,0,49.850242,NA,NA
1928,"2002-04-10",2002,0.529999988153577,NA,0,1.63,305.67,2,0,49.850242,NA,142.5
1929,"2002-04-10",2002,0.529999988153577,NA,0,1.63,305.67,6,0,49.850242,NA,147.5
1930,"2009-10-23",2009,0,NA,0,1.63,305.67,3,0,49.850242,NA,NA
1930,"2006-05-03",2006,0.869999980553985,0,0,1.63,305.67,3,0,49.850242,0.035303694,257.75
1931,"2009-10-23",2009,0,NA,0,1.63,305.67,8.5,0,49.850242,NA,NA
1932,"2009-10-25",2009,0,NA,0,1.63,305.67,3,0,49.850242,NA,NA
1933,"2009-10-25",2009,0,NA,0,1.63,305.67,8.5,0,49.850242,NA,NA
1941,"2009-10-25",2009,0,NA,0,1.35,306.07,3,0,49.850242,NA,NA
1942,"2009-10-25",2009,0,NA,0.01875,1.35,306.07,8.5,0,49.850242,NA,NA
1943,"2002-04-12",2002,0.859999980777502,NA,0,1.35,306.07,2.5,0,49.850242,NA,112.5
1944,"2002-04-12",2002,0.859999980777502,NA,0,1.35,306.07,4.5,0,49.850242,NA,68.75
1945,"2009-10-27",2009,0,NA,0,1.35,306.07,3,0,49.850242,NA,NA
1946,"2009-10-27",2009,0,NA,0,1.35,306.07,8.5,0,49.850242,NA,NA
1947,"2009-10-27",2009,0,NA,0.18125,1.44,306.0742857,3,0,49.909636,NA,NA
1948,"2009-10-27",2009,0,NA,0,1.44,306.0742857,8.5,0,49.909636,NA,NA
1949,"2002-04-12",2002,1.3199999704957,NA,0.13125,1.3,306.35,2,0,50.035121,NA,22.5
1950,"2002-04-12",2002,1.3199999704957,NA,0,1.3,306.35,5,0,50.035121,NA,35
1978,"1999-07-18",1999,0.459999989718199,2.5,0.05,2.56,305.33,10,0,51.223315,NA,5
1981,"2002-11-03",2002,0.499999988824129,0.25,0.29375,3.686,306.576,6,0,56.625098,NA,32.75
1987,"2002-10-17",2002,0.499999988824129,0.5,0.20625,4.18,311.01,6,0,56.625098,NA,15.75
1989,"2003-11-18",2003,0.149999996647239,0.5,0.1,4.18,311.01,6,0,56.625098,0.049041944,19.25
2065,"1999-07-22",1999,4.28999990411103,NA,0.38125,1.45,304.85,10,0,52.930604,NA,4.25
2093,"2007-06-30",2007,0.839999981224537,NA,0.00625,4.15,305.1,3,1,49.687568,NA,NA
2093,"2008-07-22",2008,0.839999981224537,NA,0.05625,4.15,305.1,3,1,49.687568,NA,NA
2093,"2009-06-12",2009,0,NA,0.025,4.15,305.1,3,1,49.687568,NA,NA
2093,"2010-06-07",2010,5.18999988399446,NA,0.025,4.15,305.1,3,1,49.687568,NA,NA
2094,"2007-06-30",2007,0.839999981224537,NA,0.025,4.15,305.1,8.5,1,49.687568,NA,NA
2094,"2008-07-22",2008,0.839999981224537,NA,0.00625,4.15,305.1,8.5,1,49.687568,NA,NA
2094,"2009-06-12",2009,0,NA,0,4.15,305.1,8.5,1,49.687568,NA,NA
2094,"2010-06-07",2010,5.18999988399446,NA,0.0125,4.15,305.1,8.5,1,49.687568,NA,NA
2095,"2007-06-30",2007,0.839999981224537,NA,0.025,4.15,305.1,3,0,49.687568,NA,NA
2095,"2008-07-22",2008,0.839999981224537,NA,0.24375,4.15,305.1,3,0,49.687568,NA,NA
2095,"2009-06-12",2009,0,NA,0.11875,4.15,305.1,3,0,49.687568,NA,NA
2095,"2010-06-07",2010,5.18999988399446,NA,0.29375,4.15,305.1,3,0,49.687568,NA,NA
2096,"2007-06-30",2007,0.839999981224537,NA,0.0125,4.15,305.1,8.5,0,49.687568,NA,NA
2096,"2008-07-22",2008,0.839999981224537,NA,0.1125,4.15,305.1,8.5,0,49.687568,NA,NA
2096,"2009-06-12",2009,0,NA,0.05,4.15,305.1,8.5,0,49.687568,NA,NA
2096,"2010-06-07",2010,5.18999988399446,NA,0.00625,4.15,305.1,8.5,0,49.687568,NA,NA
2099,"2007-06-26",2007,0.799999982118607,NA,0,3.998,304.994,3,1,49.834602,NA,NA
2099,"2008-07-23",2008,0.799999982118607,NA,0.0125,3.998,304.994,3,1,49.834602,NA,NA
2099,"2009-06-13",2009,0,NA,0.075,3.998,304.994,3,1,49.834602,NA,NA
2099,"2010-06-08",2010,4.79999989271164,NA,0.11875,3.998,304.994,3,1,49.834602,NA,NA
2100,"2007-06-26",2007,0.799999982118607,NA,0,3.998,304.994,8.5,1,49.834602,NA,NA
2100,"2008-07-23",2008,0.799999982118607,NA,0.0625,3.998,304.994,8.5,1,49.834602,NA,NA
2100,"2009-06-13",2009,0,NA,0.00625,3.998,304.994,8.5,1,49.834602,NA,NA
2100,"2010-06-08",2010,4.79999989271164,NA,0.03125,3.998,304.994,8.5,1,49.834602,NA,NA
2103,"2007-06-26",2007,0.799999982118607,NA,0,4.11,305.14,3,1,49.834602,NA,NA
2103,"2008-07-23",2008,0.799999982118607,NA,0.0125,4.11,305.14,3,1,49.834602,NA,NA
2103,"2009-06-13",2009,0,NA,0.06875,4.11,305.14,3,1,49.834602,NA,NA
2103,"2010-06-08",2010,4.79999989271164,NA,0.04375,4.11,305.14,3,1,49.834602,NA,NA
2104,"2007-06-26",2007,0.799999982118607,NA,0.04375,4.11,305.14,8.5,1,49.834602,NA,NA
2104,"2008-07-23",2008,0.799999982118607,NA,0.05625,4.11,305.14,8.5,1,49.834602,NA,NA
2104,"2009-06-13",2009,0,NA,0.0125,4.11,305.14,8.5,1,49.834602,NA,NA
2104,"2010-06-08",2010,4.79999989271164,NA,0.00625,4.11,305.14,8.5,1,49.834602,NA,NA
2105,"2007-06-27",2007,0.139999996870756,NA,0.00625,3.856666667,304.8466667,3,1,50.05025,NA,NA
2105,"2008-07-26",2008,0.139999996870756,NA,0.00625,3.856666667,304.8466667,3,1,50.05025,NA,NA
2105,"2009-04-16",2009,0,NA,0.08125,3.856666667,304.8466667,3,1,50.05025,NA,NA
2105,"2010-06-09",2010,3.94999991171062,NA,0.1,3.856666667,304.8466667,3,1,50.05025,NA,NA
2106,"2007-06-27",2007,0.139999996870756,NA,0,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2106,"2008-07-26",2008,0.139999996870756,NA,0.04375,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2106,"2009-04-16",2009,0,NA,0.025,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2106,"2010-06-09",2010,3.94999991171062,NA,0.05,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2107,"2001-04-29",2001,0.159999996423721,NA,0.1,3.856666667,304.8466667,3,1,50.05025,NA,0
2110,"2007-06-27",2007,0.139999996870756,NA,0.00625,3.856666667,304.8466667,3,1,50.05025,NA,NA
2110,"2008-07-26",2008,0.139999996870756,NA,0,3.856666667,304.8466667,3,1,50.05025,NA,NA
2110,"2009-04-16",2009,0,NA,0.0125,3.856666667,304.8466667,3,1,50.05025,NA,NA
2110,"2010-06-09",2010,3.94999991171062,NA,0,3.856666667,304.8466667,3,1,50.05025,NA,NA
2112,"2007-06-27",2007,0.139999996870756,NA,0,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2112,"2008-07-26",2008,0.139999996870756,NA,0.0125,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2112,"2009-04-16",2009,0,NA,0.025,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2112,"2010-06-09",2010,3.94999991171062,NA,0.025,3.856666667,304.8466667,8.5,1,50.05025,NA,NA
2113,"2007-06-28",2007,NA,NA,0.14375,3.82,304.95,3,1,50.05025,NA,NA
2113,"2008-07-24",2008,NA,NA,0.00625,3.82,304.95,3,1,50.05025,NA,NA
2113,"2009-06-14",2009,NA,NA,0.025,3.82,304.95,3,1,50.05025,NA,NA
2113,"2010-06-10",2010,NA,NA,0.04375,3.82,304.95,3,1,50.05025,NA,NA
2115,"2007-06-28",2007,NA,NA,0.1625,3.82,304.95,8.5,1,50.05025,NA,NA
2115,"2008-07-24",2008,NA,NA,0.00625,3.82,304.95,8.5,1,50.05025,NA,NA
2115,"2009-06-14",2009,NA,NA,0,3.82,304.95,8.5,1,50.05025,NA,NA
2115,"2010-06-10",2010,NA,NA,0.0375,3.82,304.95,8.5,1,50.05025,NA,NA
2118,"2007-06-28",2007,0,NA,0.0125,3.668,304.786,3,1,50.05025,NA,NA
2118,"2008-07-24",2008,0,NA,0.1,3.668,304.786,3,1,50.05025,NA,NA
2118,"2009-06-14",2009,0,NA,0.0125,3.668,304.786,3,1,50.05025,NA,NA
2118,"2010-06-10",2010,3.97999991104007,NA,0,3.668,304.786,3,1,50.05025,NA,NA
2120,"2007-06-28",2007,0,NA,0,3.668,304.786,8.5,1,50.05025,NA,NA
2120,"2008-07-24",2008,0,NA,0.00625,3.668,304.786,8.5,1,50.05025,NA,NA
2120,"2009-06-14",2009,0,NA,0,3.668,304.786,8.5,1,50.05025,NA,NA
2120,"2010-06-10",2010,3.97999991104007,NA,0,3.668,304.786,8.5,1,50.05025,NA,NA
2121,"2007-06-29",2007,0,NA,0.1,3.63,304.79,3,0,50.905353,NA,NA
2121,"2008-07-25",2008,0,NA,0.04375,3.63,304.79,3,0,50.905353,NA,NA
2121,"2009-06-15",2009,0,NA,0.08125,3.63,304.79,3,0,50.905353,NA,NA
2121,"2010-06-11",2010,3.73999991640449,NA,0.05,3.63,304.79,3,0,50.905353,NA,NA
2122,"2007-06-29",2007,0,NA,0.03125,3.63,304.79,8.5,0,50.905353,NA,NA
2122,"2008-07-25",2008,0,NA,0.0125,3.63,304.79,8.5,0,50.905353,NA,NA
2122,"2009-06-15",2009,0,NA,0.0125,3.63,304.79,8.5,0,50.905353,NA,NA
2122,"2010-06-11",2010,3.73999991640449,NA,0.0625,3.63,304.79,8.5,0,50.905353,NA,NA
2123,"2007-06-29",2007,0,NA,0.0625,3.614,304.502,3,0,50.905353,NA,NA
2123,"2008-07-25",2008,0,NA,0.13125,3.614,304.502,3,0,50.905353,NA,NA
2123,"2009-06-15",2009,0,NA,0.10625,3.614,304.502,3,0,50.905353,NA,NA
2123,"2010-06-11",2010,3.73999991640449,NA,0.1,3.614,304.502,3,0,50.905353,NA,NA
2124,"2007-06-29",2007,0,NA,0.10625,3.614,304.502,8.5,0,50.905353,NA,NA
2124,"2008-07-25",2008,0,NA,0.09375,3.614,304.502,8.5,0,50.905353,NA,NA
2124,"2009-06-15",2009,0,NA,0.06875,3.614,304.502,8.5,0,50.905353,NA,NA
2124,"2010-06-11",2010,3.73999991640449,NA,0.03125,3.614,304.502,8.5,0,50.905353,NA,NA
2130,"2011-05-15",2011,16.8299996238202,1.5,0.0333333333333333,1.24,303.915,6,0,51.759018,0.03550975,0
2131,"2011-11-12",2011,16.6799996271729,2,0,1.24,303.915,12,0,51.759018,0.0362194,0
2131,"2012-11-24",2012,5.38999987952411,5.25,0,1.24,303.915,12,0,51.759018,0.033852,0
2131,"2013-11-16",2013,5.38999987952411,4.5,0.1125,1.24,303.915,12,0,51.759018,0.033523,0.25
2136,"2011-11-05",2011,16.9399996213615,2,0,1.27,303.83,6,0,51.759018,0.030228857,0
2146,"2011-11-05",2011,18.64999958314,2.5,0.05,1.98,303.54,6,1,55.202715,0.049112,0.25
2147,"2011-11-05",2011,18.64999958314,3.5,0,1.98,303.54,12,1,55.202715,0.049112,1
2147,"2012-11-18",2012,6.60999985225499,1.75,0.16875,1.98,303.54,12,1,55.202715,0.043441001,0
2147,"2013-11-17",2013,5.29999988153577,3.25,0.2125,1.98,303.54,12,1,55.202715,0.041457001,0
2160,"2007-07-18",2007,0.319999992847443,NA,0,3.0225,304.5775,3,0,49.589172,NA,NA
2160,"2008-05-08",2008,0,NA,0,3.0225,304.5775,3,0,49.589172,NA,NA
2160,"2009-07-27",2009,0,NA,0,3.0225,304.5775,3,0,49.589172,NA,NA
2161,"2007-07-18",2007,0.319999992847443,NA,0,3.0225,304.5775,8.5,0,49.589172,NA,NA
2161,"2008-05-08",2008,0,NA,0,3.0225,304.5775,8.5,0,49.589172,NA,NA
2161,"2009-07-27",2009,0,NA,0,3.0225,304.5775,8.5,0,49.589172,NA,NA
2166,"2009-07-28",2009,0,NA,0.2875,3.14,304.73,3,0,50.568505,NA,NA
2167,"2009-07-28",2009,0,NA,0.08125,3.14,304.73,8.5,0,50.568505,NA,NA
2168,"2007-07-16",2007,0.319999992847443,NA,0.0125,3.14,304.73,3,0,49.589172,NA,NA
2169,"2007-07-16",2007,0.319999992847443,NA,0.00625,3.14,304.73,8.5,0,49.589172,NA,NA
2170,"2007-07-18",2007,0.30999999307096,NA,0.05625,3.14,304.73,3,0,50.568505,NA,NA
2171,"2007-07-18",2007,0.30999999307096,NA,0.00625,3.14,304.73,8.5,0,50.568505,NA,NA
2176,"2007-07-20",2007,0.30999999307096,NA,0.225,3.21,304.63,3,0,50.568505,NA,NA
2176,"2008-05-10",2008,0,NA,0.1625,3.21,304.63,3,0,50.568505,NA,NA
2176,"2009-07-26",2009,0,NA,0.14375,3.21,304.63,3,0,50.568505,NA,NA
2178,"2007-07-20",2007,0.30999999307096,NA,0.0125,3.21,304.63,8.5,0,50.568505,NA,NA
2178,"2008-05-10",2008,0,NA,0.05,3.21,304.63,8.5,0,50.568505,NA,NA
2178,"2009-07-26",2009,0,NA,0.06875,3.21,304.63,8.5,0,50.568505,NA,NA
2179,"2002-10-02",2002,0,19.75,0,1.21,303.54,10,0,48.806562,NA,0
2179,"2003-07-03",2003,0,8,0.19375,1.21,303.54,10,0,48.806562,0.038311665,0
2179,"2004-07-06",2004,8.09999981895089,10.75,0.0625,1.21,303.54,10,0,48.806562,0.034731001,0
2179,"2005-07-04",2005,3.93999991193414,9.75,0.325,1.21,303.54,10,0,48.806562,0.036001001,0.25
2179,"2006-07-18",2006,7.26999983750284,9,0.0625,1.21,303.54,10,0,48.806562,0.0439216,0
2179,"2007-07-13",2007,2.80999993719161,9,0.14375,1.21,303.54,10,0,48.806562,0.04268,0
2179,"2008-10-21",2008,5.53999987617135,12.75,0,1.21,303.54,10,0,48.806562,0.033,0
2179,"2009-10-13",2009,5.53999987617135,4.75,0.09375,1.21,303.54,10,0,48.806562,0.0289105,0
2179,"2010-10-11",2010,12.0299997311085,7,0,1.21,303.54,10,0,48.806562,0.031736999,0
2179,"2011-10-08",2011,16.8799996227026,3,0.09375,1.21,303.54,10,0,48.806562,0.035,0
2180,"2002-09-30",2002,0,15.5,0,1.21,303.54,12,0,48.806562,NA,0
2180,"2003-07-01",2003,0,10.5,0.05,1.21,303.54,12,0,48.806562,0.038311665,0
2180,"2004-07-09",2004,8.09999981895089,11.25,0.09375,1.21,303.54,12,0,48.806562,0.034731001,0.25
2180,"2005-07-08",2005,3.93999991193414,12,0.18125,1.21,303.54,12,0,48.806562,0.036001001,0
2180,"2006-07-15",2006,7.26999983750284,10.5,0.2,1.21,303.54,12,0,48.806562,0.0439216,0
2180,"2007-07-16",2007,2.80999993719161,13.75,0.23125,1.21,303.54,12,0,48.806562,0.04268,0
2180,"2008-10-23",2008,5.53999987617135,14.75,0.04375,1.21,303.54,12,0,48.806562,0.033,0
2180,"2009-10-14",2009,5.53999987617135,6,0.225,1.21,303.54,12,0,48.806562,0.0289105,0
2180,"2010-10-07",2010,11.1999997496605,15,0.025,1.21,303.54,12,0,48.806562,0.031736999,0
2180,"2011-10-08",2011,16.8799996227026,5.5,0.26875,1.21,303.54,12,0,48.806562,0.035,0
2181,"2002-10-03",2002,0,13.5,0,1.21,303.54,6,0,48.806562,NA,0
2181,"2003-07-01",2003,0,5.5,0.01875,1.21,303.54,6,0,48.806562,0.038311665,0
2181,"2004-07-01",2004,8.09999981895089,6.5,0.01875,1.21,303.54,6,0,48.806562,0.034731001,0
2181,"2005-07-07",2005,3.93999991193414,6.25,0.24375,1.21,303.54,6,0,48.806562,0.036001001,0
2181,"2006-07-03",2006,7.26999983750284,10.25,0.0875,1.21,303.54,6,0,48.806562,0.0439216,0
2181,"2007-07-19",2007,2.80999993719161,13.25,0.33125,1.21,303.54,6,0,48.806562,0.04268,0
2181,"2008-10-10",2008,5.53999987617135,12.25,0.175,1.21,303.54,6,0,48.806562,0.033,0
2181,"2009-10-12",2009,5.53999987617135,4.5,0.26875,1.21,303.54,6,0,48.806562,0.0289105,0
2181,"2010-10-13",2010,12.4999997206032,11.5,0.01875,1.21,303.54,6,0,48.806562,0.031736999,0
2181,"2011-10-04",2011,16.8799996227026,3.5,0.13125,1.21,303.54,6,0,48.806562,0.035,0
2182,"2000-07-29",2000,NA,7,0.06875,1.266,303.502,3,0,49.76053,NA,0.25
2182,"2001-06-03",2001,NA,9,0,1.266,303.502,3,0,49.76053,NA,4.75
2182,"2002-09-07",2002,NA,2.5,0.15,1.266,303.502,3,0,49.76053,NA,1.25
2183,"2000-07-29",2000,NA,6.25,0.15625,1.266,303.502,10,0,49.76053,NA,0.25
2183,"2001-06-03",2001,NA,8.25,0.05,1.266,303.502,10,0,49.76053,NA,1
2183,"2002-09-07",2002,NA,12.75,0.01875,1.266,303.502,10,0,49.76053,NA,1
2186,"2009-07-27",2009,0,NA,0.03125,3.3,304.38,3,1,49.589172,NA,NA
2187,"2009-07-27",2009,0,NA,0.1,3.3,304.38,8.5,1,49.589172,NA,NA
2188,"2009-07-24",2009,0,NA,0.1,2.64,304.73,3,1,49.589172,NA,NA
2188,"2006-08-22",2006,0.329999992623925,0,0,2.64,304.73,3,0,49.589172,0.070360187,0.75
2189,"2009-07-24",2009,0,NA,0.00625,2.64,304.73,8.5,1,49.589172,NA,NA
2190,"2007-07-18",2007,0.329999992623925,NA,0.075,2.79,304.63,3,0,50.568505,NA,NA
2190,"2008-05-10",2008,0,NA,0.43125,2.79,304.63,3,0,50.568505,NA,NA
2190,"2009-07-24",2009,0,NA,0.18125,2.79,304.63,3,0,50.568505,NA,NA
2191,"2007-07-18",2007,0.329999992623925,NA,0,2.79,304.63,8.5,0,50.568505,NA,NA
2191,"2008-05-10",2008,0,NA,0.025,2.79,304.63,8.5,0,50.568505,NA,NA
2195,"1997-08-17",1997,NA,40.5,0.00625,1.06,303.14,3,0,44.927893,NA,4.25
2196,"1997-08-17",1997,NA,35.5,0.025,1.06,303.14,10,0,44.927893,NA,0.75
2199,"2009-07-23",2009,0,NA,0,3.14,306.07,3,0,50.241751,NA,NA
2200,"2011-11-19",2011,15.7199996486306,1.75,0.6,1.36,304.1,6,0,48.334331,0.033469625,0
2200,"2012-11-25",2012,3.92999991215765,4.25,0,1.36,304.1,6,0,48.334331,0.028999999,0.25
2201,"2011-11-19",2011,15.7199996486306,1.5,0.31875,1.36,304.1,12,0,48.334331,0.033469625,0.25
2201,"2012-11-25",2012,3.92999991215765,5,0,1.36,304.1,12,0,48.334331,0.028999999,0
2201,"2013-11-24",2013,4.07999990880489,0.25,0.35625,1.36,304.1,12,0,48.334331,0.032063501,0
2206,"1998-09-30",1998,2.21999995037913,NA,0,3.63,305.29,3,1,48.720745,NA,0
2207,"1998-09-30",1998,2.21999995037913,NA,0,3.63,305.29,6,1,48.720745,NA,26
2214,"2009-07-23",2009,0,NA,0.15,3.3,304.33,3,0,50.241751,NA,NA
2215,"2009-07-23",2009,0,NA,0.00625,3.3,304.33,8.5,0,50.241751,NA,NA
2221,"2009-07-25",2009,0,NA,0.13125,2.88,304.57,3,1,49.639738,NA,NA
2222,"2009-07-25",2009,0,NA,0.01875,2.88,304.57,8.5,1,49.639738,NA,NA
2227,"2011-05-08",2011,17.3499996121973,2.5,0.00625,1.42,303.5,12,0,51.041215,0.04005,0
2227,"2012-11-25",2012,4.09999990835786,3.25,0.14375,1.42,303.5,12,0,51.041215,0.032267001,0
2227,"2013-11-24",2013,3.45999992266297,0.25,0.1625,1.42,303.5,12,0,51.041215,0.032419998,0.25
2282,"2001-09-15",2001,0.329999992623925,0,0.1875,1.42,304.4,10,0,58.230055,NA,0.25
2325,"2002-05-31",2002,0.159999996423721,5,0.1625,1.64,304.32,3,1,59.60061,NA,0.75
2325,"2003-03-18",2003,0,0.5,0.26875,1.64,304.32,3,1,59.60061,0.059,1.25
2326,"1999-05-25",1999,5.53999987617135,0.25,0.01875,1.3575,303.9725,3,0,53.123439,NA,36.25
2326,"2000-09-02",2000,2.36999994702637,3.5,0.05,1.3575,303.9725,3,0,53.123439,NA,1.5
2327,"1999-05-25",1999,5.53999987617135,2.75,0.1375,1.3575,303.9725,10,0,53.123439,NA,25.75
2327,"2000-09-02",2000,2.36999994702637,4.25,0.11875,1.3575,303.9725,10,0,53.123439,NA,10.25
2328,"2009-10-22",2009,2.45999994501472,1,0.2875,1.266666667,304.0133333,5,0,53.180327,NA,88.75
2329,"2009-10-22",2009,2.45999994501472,1,0.175,1.266666667,304.0133333,10,0,53.180327,NA,28.5
2329,"2008-10-22",2008,2.45999994501472,1,0.0625,1.266666667,304.0133333,10,0,53.180327,0.03195175,30.25
2330,"2005-12-29",2005,13.8499996904284,0.25,0,1.266666667,304.0133333,3,0,53.180327,0.031096667,126
2331,"2005-12-29",2005,13.8499996904284,2.25,0.03125,1.266666667,304.0133333,10,0,53.180327,0.031096667,92.5
2331,"2006-04-22",2006,13.8499996904284,1.75,0.08125,1.266666667,304.0133333,10,0,53.180327,0.036463,32.25
2334,"2005-10-26",2005,13.0199997089803,6,0.01875,1.266666667,304.0133333,10,0,53.180327,NA,8.75
2334,"2009-10-21",2009,2.15999995172024,1.75,0.1,1.266666667,304.0133333,10,0,53.180327,NA,11.5
2334,"2006-10-27",2006,13.6599996946752,3,0,1.266666667,304.0133333,10,0,53.180327,0.026717,16.25
2334,"2007-02-15",2007,2.87999993562698,4,0.13125,1.266666667,304.0133333,10,0,53.180327,0.0308355,12.25
2334,"2008-10-22",2008,2.15999995172024,2,0.05625,1.266666667,304.0133333,10,0,53.180327,0.03195175,22
2335,"2009-10-21",2009,2.15999995172024,2.75,0,1.266666667,304.0133333,5,0,53.180327,NA,81.5
2335,"2005-10-26",2005,13.0199997089803,7.75,0,1.266666667,304.0133333,5,0,53.180327,0.0456668,32
2335,"2006-10-27",2006,13.6599996946752,2.5,0.05625,1.266666667,304.0133333,5,0,53.180327,0.026717,31.25
2335,"2007-02-15",2007,2.87999993562698,3,0,1.266666667,304.0133333,5,0,53.180327,0.0308355,39
2335,"2008-10-22",2008,2.15999995172024,4.75,0.025,1.266666667,304.0133333,5,0,53.180327,0.03195175,42.25
2337,"2009-10-22",2009,2.15999995172024,2.75,0.14375,1.266666667,304.0133333,5,0,53.180327,NA,79
2337,"2008-10-22",2008,2.15999995172024,3,0.01875,1.266666667,304.0133333,5,0,53.180327,0.03467275,80.75
2338,"2009-10-22",2009,2.15999995172024,3,0.10625,1.266666667,304.0133333,10,0,53.180327,NA,4.75
2338,"2008-10-22",2008,2.15999995172024,0,0.0666666666666667,1.266666667,304.0133333,10,0,53.180327,0.03467275,29.5
2339,"2003-03-05",2003,0,2.5,0.66875,1.24,303.98,10,0,53.180327,0.050453668,12.25
2341,"1999-05-15",1999,0,NA,0.025,2.27,305.36,3,1,59.641626,NA,0
2344,"2009-05-24",2009,0.839999981224537,0,0.05625,1.08,304.11,11,0,54.315241,0.040577666,343
2346,"2000-04-09",2000,0,NA,0.0125,1.98,304.79,10,1,57.328341,NA,0
2368,"2007-03-26",2007,2.60999994166195,2.5,0.09375,2.18,305.55,12,0,49.454778,0.079189003,0
2368,"2008-04-04",2008,0.779999982565641,1.25,0.21875,2.18,305.55,12,0,49.454778,0.056690998,0.75
2378,"2003-07-24",2003,1.70999996177852,6.75,0.4,2.23,305.33,6,0,49.454778,NA,1.75
2379,"2003-07-23",2003,1.70999996177852,6.25,0.24375,2.23,305.33,6,0,49.454778,NA,0
2379,"2008-04-03",2008,0.329999992623925,4.75,0.01875,2.23,305.33,6,0,49.454778,0.049323998,7.75
2429,"2006-03-31",2006,1.88999995775521,3.75,0.08125,1.345,305.14,4,1,60.305289,0.04763375,64.75
2429,"2007-03-15",2007,0,1.5,0.075,1.345,305.14,4,1,60.305289,0.045304251,59.75
2457,"2002-06-16",2002,0.589999986812472,3.75,0.1,1.37,303.91,3,0,61.779417,NA,1
2457,"2006-05-04",2006,12.7399997152388,3.25,0.21875,1.37,303.91,3,0,61.779417,NA,1.25
2457,"2009-05-19",2009,0.629999985918403,5.25,0,1.37,303.91,3,0,61.779417,NA,0.5
2457,"2005-12-31",2005,12.7399997152388,5,0,1.37,303.91,3,0,61.779417,0.032066667,0.75
2457,"2007-05-16",2007,4.37999990209937,1.75,0,1.37,303.91,3,0,61.779417,0.0286894,2
2457,"2008-06-17",2008,0.329999992623925,1.5,0,1.37,303.91,3,0,61.779417,0.03586675,0.5
2458,"2002-06-16",2002,0.589999986812472,7.5,0.10625,1.37,303.91,10,0,61.779417,NA,0.75
2458,"2006-05-04",2006,12.7399997152388,4.5,0.16875,1.37,303.91,10,0,61.779417,NA,0
2458,"2009-05-19",2009,0.629999985918403,0.25,0,1.37,303.91,10,0,61.779417,NA,0
2458,"2005-12-31",2005,12.7399997152388,4.75,0,1.37,303.91,10,0,61.779417,0.032066667,0
2458,"2007-05-16",2007,4.37999990209937,2.5,0,1.37,303.91,10,0,61.779417,0.0286894,0.5
2458,"2008-06-12",2008,0.329999992623925,2.5,0,1.37,303.91,10,0,61.779417,0.03586675,0
2459,"2005-09-14",2005,2.04999995417893,3.5,0.2625,0.69,304.11,12,1,58.146999,0.034560999,0
2461,"2004-05-11",2004,0.729999983683228,4.25,0,1.82,304.47,3,0,61.779417,NA,4.5
2461,"2006-05-11",2006,12.7399997152388,3.25,0.05625,1.82,304.47,3,0,61.779417,NA,2.25
2461,"2008-05-29",2008,0.329999992623925,4.25,0,1.82,304.47,3,0,61.779417,NA,18
